order_id,order_date,gross,returns,net_cash,last_click_channel
ORD-000469,2024-01-08,63.97,30.17,33.8,Direct
ORD-000470,2024-01-08,73.08,0.0,73.08,Direct
ORD-000471,2024-01-08,32.14,0.0,32.14,Meta
ORD-000472,2024-01-08,64.37,0.0,64.37,TikTok
ORD-000473,2024-01-08,70.07,0.0,70.07,Meta
ORD-000474,2024-01-08,56.65,35.25,21.4,Meta
ORD-000475,2024-01-08,87.43,0.0,87.43,Direct
ORD-000476,2024-01-08,76.45,0.0,76.45,Meta
ORD-000477,2024-01-08,70.85,0.0,70.85,Email
ORD-000478,2024-01-08,63.31,0.0,63.31,Google
ORD-000479,2024-01-08,76.7,0.0,76.7,Email
ORD-000480,2024-01-08,77.85,17.73,60.12,Google
ORD-000481,2024-01-08,78.43,0.0,78.43,Google
ORD-000482,2024-01-08,105.1,0.0,105.1,Meta
ORD-000483,2024-01-08,73.99,0.0,73.99,Direct
ORD-000484,2024-01-08,27.0,0.0,27.0,Meta
ORD-000485,2024-01-08,48.73,0.0,48.73,Google
ORD-000486,2024-01-08,65.49,0.0,65.49,Email
ORD-000487,2024-01-08,61.1,40.93,20.17,Direct
ORD-000488,2024-01-08,92.74,0.0,92.74,Meta
ORD-000489,2024-01-08,100.88,0.0,100.88,Google
ORD-000490,2024-01-08,105.29,0.0,105.29,Microsoft
ORD-000491,2024-01-08,101.51,0.0,101.51,Microsoft
ORD-000492,2024-01-09,62.17,0.0,62.17,TikTok
ORD-000493,2024-01-09,83.25,0.0,83.25,TikTok
ORD-000494,2024-01-09,68.46,0.0,68.46,TikTok
ORD-000495,2024-01-09,42.48,0.0,42.48,Meta
ORD-000496,2024-01-09,68.66,0.0,68.66,Meta
ORD-000497,2024-01-09,51.02,0.0,51.02,Google
ORD-000498,2024-01-09,83.48,0.0,83.48,Meta
ORD-000499,2024-01-09,74.37,0.0,74.37,Meta
ORD-000500,2024-01-09,63.52,0.0,63.52,Google
ORD-000501,2024-01-09,58.11,0.0,58.11,Google
ORD-000502,2024-01-09,45.86,0.0,45.86,Meta
ORD-000503,2024-01-09,55.89,0.0,55.89,Email
ORD-000504,2024-01-09,79.96,0.0,79.96,Meta
ORD-000505,2024-01-09,56.22,0.0,56.22,Meta
ORD-000506,2024-01-09,45.35,0.0,45.35,Google
ORD-000507,2024-01-09,45.55,0.0,45.55,Email
ORD-000508,2024-01-09,42.91,8.96,33.95,Meta
ORD-000509,2024-01-09,65.48,0.0,65.48,Google
ORD-000510,2024-01-09,34.5,0.0,34.5,Meta
ORD-000511,2024-01-09,81.37,0.0,81.37,TikTok
ORD-000512,2024-01-09,78.42,0.0,78.42,Google
ORD-000513,2024-01-09,73.08,0.0,73.08,Google
ORD-000514,2024-01-09,76.29,0.0,76.29,Direct
ORD-000515,2024-01-09,73.09,0.0,73.09,Meta
ORD-000516,2024-01-09,74.35,0.0,74.35,Google
ORD-000517,2024-01-09,71.23,0.0,71.23,Microsoft
ORD-000518,2024-01-09,77.29,0.0,77.29,Direct
ORD-000519,2024-01-09,103.32,0.0,103.32,Meta
ORD-000520,2024-01-09,64.27,0.0,64.27,Email
ORD-000521,2024-01-09,61.96,0.0,61.96,Meta
ORD-000522,2024-01-09,52.5,0.0,52.5,Microsoft
ORD-000523,2024-01-09,79.99,0.0,79.99,Email
ORD-000524,2024-01-09,49.65,0.0,49.65,Meta
ORD-000525,2024-01-09,103.26,59.8,43.46,TikTok
ORD-000526,2024-01-09,106.24,0.0,106.24,Direct
ORD-000527,2024-01-09,47.76,0.0,47.76,Direct
ORD-000528,2024-01-09,69.79,0.0,69.79,Meta
ORD-000529,2024-01-09,101.57,0.0,101.57,Meta
ORD-000530,2024-01-09,71.79,0.0,71.79,Meta
ORD-000531,2024-01-09,102.86,0.0,102.86,Google
ORD-000532,2024-01-09,68.65,0.0,68.65,Meta
ORD-000533,2024-01-09,62.51,0.0,62.51,Direct
ORD-000534,2024-01-09,78.72,0.0,78.72,Email
ORD-000535,2024-01-09,73.4,0.0,73.4,Google
ORD-000536,2024-01-09,49.87,0.0,49.87,Meta
ORD-000537,2024-01-09,64.45,0.0,64.45,TikTok
ORD-000538,2024-01-09,94.36,0.0,94.36,Google
ORD-000539,2024-01-09,72.5,0.0,72.5,Direct
ORD-000540,2024-01-09,64.02,0.0,64.02,Meta
ORD-000541,2024-01-09,36.25,0.0,36.25,Direct
ORD-000542,2024-01-09,106.81,104.59,2.22,TikTok
ORD-000543,2024-01-09,57.2,0.0,57.2,Meta
ORD-000544,2024-01-09,74.74,0.0,74.74,Google
ORD-000545,2024-01-09,88.01,0.0,88.01,Google
ORD-000546,2024-01-09,46.91,0.0,46.91,Meta
ORD-000547,2024-01-09,64.23,50.06,14.17,Meta
ORD-000548,2024-01-09,81.85,0.0,81.85,Microsoft
ORD-000549,2024-01-09,77.1,0.0,77.1,Meta
ORD-000550,2024-01-09,69.33,0.0,69.33,Email
ORD-000551,2024-01-09,88.0,0.0,88.0,Google
ORD-000552,2024-01-09,53.8,0.0,53.8,Meta
ORD-000553,2024-01-09,91.45,0.0,91.45,Email
ORD-000554,2024-01-09,63.05,0.0,63.05,Microsoft
ORD-000555,2024-01-09,45.62,0.0,45.62,TikTok
ORD-000556,2024-01-09,63.83,0.0,63.83,Meta
ORD-000557,2024-01-09,71.92,0.0,71.92,Meta
ORD-000558,2024-01-09,88.56,0.0,88.56,Direct
ORD-000559,2024-01-09,76.98,0.0,76.98,Meta
ORD-000560,2024-01-09,81.57,0.0,81.57,Meta
ORD-000561,2024-01-09,84.59,0.0,84.59,Email
ORD-000562,2024-01-09,68.81,0.0,68.81,Email
ORD-000563,2024-01-09,85.33,0.0,85.33,Meta
ORD-000564,2024-01-10,84.25,0.0,84.25,Meta
ORD-000565,2024-01-10,75.97,0.0,75.97,Meta
ORD-000566,2024-01-10,70.11,0.0,70.11,Google
ORD-000567,2024-01-10,79.91,0.0,79.91,Meta
ORD-000568,2024-01-10,76.8,0.0,76.8,Microsoft
ORD-000569,2024-01-10,72.2,0.0,72.2,Email
ORD-000570,2024-01-10,88.1,20.09,68.01,Email
ORD-000571,2024-01-10,69.74,0.0,69.74,Google
ORD-000572,2024-01-10,89.86,0.0,89.86,Meta
ORD-000573,2024-01-10,26.35,0.0,26.35,Meta
ORD-000574,2024-01-10,63.48,0.0,63.48,Google
ORD-000575,2024-01-10,73.86,0.0,73.86,TikTok
ORD-000576,2024-01-10,88.3,0.0,88.3,Google
ORD-000577,2024-01-10,50.03,0.0,50.03,Google
ORD-000578,2024-01-10,66.05,47.37,18.68,Email
ORD-000579,2024-01-10,78.75,0.0,78.75,Email
ORD-000580,2024-01-10,85.04,76.77,8.27,Microsoft
ORD-000581,2024-01-10,68.48,0.0,68.48,Email
ORD-000582,2024-01-10,49.56,0.0,49.56,Email
ORD-000583,2024-01-10,53.51,0.0,53.51,Email
ORD-000584,2024-01-10,77.77,0.0,77.77,Meta
ORD-000585,2024-01-10,64.6,0.0,64.6,Google
ORD-000586,2024-01-10,71.7,0.0,71.7,Email
ORD-000587,2024-01-10,60.46,0.0,60.46,Google
ORD-000588,2024-01-10,72.56,0.0,72.56,Direct
ORD-000589,2024-01-10,64.92,0.0,64.92,Google
ORD-000590,2024-01-10,102.11,0.0,102.11,Meta
ORD-000591,2024-01-10,73.65,0.0,73.65,Meta
ORD-000592,2024-01-10,54.55,0.0,54.55,Email
ORD-000593,2024-01-10,76.55,0.0,76.55,Meta
ORD-000594,2024-01-10,83.24,0.0,83.24,Direct
ORD-000595,2024-01-10,78.24,54.38,23.86,Direct
ORD-000596,2024-01-10,44.47,0.0,44.47,Email
ORD-000597,2024-01-10,85.49,0.0,85.49,Meta
ORD-000598,2024-01-10,80.9,36.61,44.29,Google
ORD-000599,2024-01-10,60.28,0.0,60.28,Meta
ORD-000600,2024-01-10,84.79,0.0,84.79,Google
ORD-000601,2024-01-10,80.63,0.0,80.63,TikTok
ORD-000602,2024-01-10,76.4,0.0,76.4,Google
ORD-000603,2024-01-10,83.31,0.0,83.31,Google
ORD-000604,2024-01-10,72.76,0.0,72.76,Google
ORD-000605,2024-01-10,50.73,0.0,50.73,Meta
ORD-000606,2024-01-10,68.84,0.0,68.84,Google
ORD-000607,2024-01-10,58.77,0.0,58.77,Google
ORD-000608,2024-01-10,83.02,0.0,83.02,Direct
ORD-000609,2024-01-10,99.1,0.0,99.1,Meta
ORD-000610,2024-01-10,67.67,0.0,67.67,TikTok
ORD-000611,2024-01-10,46.95,30.0,16.95,Meta
ORD-000612,2024-01-10,44.15,0.0,44.15,Meta
ORD-000613,2024-01-10,59.89,0.0,59.89,Email
ORD-000614,2024-01-11,64.47,0.0,64.47,Meta
ORD-000615,2024-01-11,75.9,0.0,75.9,Google
ORD-000616,2024-01-11,54.95,0.0,54.95,Google
ORD-000617,2024-01-11,53.89,0.0,53.89,Google
ORD-000618,2024-01-11,79.61,0.0,79.61,Email
ORD-000619,2024-01-11,53.24,0.0,53.24,Email
ORD-000620,2024-01-11,69.29,0.0,69.29,Meta
ORD-000621,2024-01-11,66.64,0.0,66.64,TikTok
ORD-000622,2024-01-11,90.95,0.0,90.95,Email
ORD-000623,2024-01-11,53.17,0.0,53.17,Meta
ORD-000624,2024-01-11,36.98,0.0,36.98,Email
ORD-000625,2024-01-11,52.67,0.0,52.67,Meta
ORD-000626,2024-01-11,91.29,0.0,91.29,TikTok
ORD-000627,2024-01-11,55.45,37.25,18.2,Meta
ORD-000628,2024-01-11,49.63,0.0,49.63,Direct
ORD-000629,2024-01-11,57.64,0.0,57.64,Microsoft
ORD-000630,2024-01-11,30.35,0.0,30.35,Direct
ORD-000631,2024-01-11,60.1,0.0,60.1,Direct
ORD-000632,2024-01-11,77.39,0.0,77.39,TikTok
ORD-000633,2024-01-11,73.57,0.0,73.57,Google
ORD-000634,2024-01-11,89.17,0.0,89.17,Email
ORD-000635,2024-01-11,49.22,0.0,49.22,Meta
ORD-000636,2024-01-11,51.77,0.0,51.77,Meta
ORD-000637,2024-01-11,30.02,0.0,30.02,Google
ORD-000638,2024-01-11,82.08,0.0,82.08,Direct
ORD-000639,2024-01-11,46.23,31.59,14.64,Meta
ORD-000640,2024-01-11,40.2,0.0,40.2,Google
ORD-000641,2024-01-11,78.37,0.0,78.37,Email
ORD-000642,2024-01-11,56.11,0.0,56.11,Email
ORD-000643,2024-01-11,28.47,0.0,28.47,Google
ORD-000644,2024-01-11,53.31,0.0,53.31,Google
ORD-000645,2024-01-11,81.34,0.0,81.34,TikTok
ORD-000646,2024-01-11,96.47,0.0,96.47,Email
ORD-000647,2024-01-11,41.16,0.0,41.16,Meta
ORD-000648,2024-01-11,63.72,0.0,63.72,Google
ORD-000649,2024-01-11,87.76,0.0,87.76,Direct
ORD-000650,2024-01-11,28.78,0.0,28.78,Email
ORD-000651,2024-01-11,62.2,0.0,62.2,Google
ORD-000652,2024-01-11,81.02,0.0,81.02,Direct
ORD-000653,2024-01-11,45.84,0.0,45.84,Meta
ORD-000654,2024-01-11,54.76,0.0,54.76,Meta
ORD-000655,2024-01-11,38.13,0.0,38.13,Direct
ORD-000656,2024-01-11,56.7,0.0,56.7,Email
ORD-000657,2024-01-11,42.47,0.0,42.47,Email
ORD-000658,2024-01-11,66.65,0.0,66.65,Meta
ORD-000659,2024-01-11,48.99,0.0,48.99,Google
ORD-000660,2024-01-11,69.9,0.0,69.9,Meta
ORD-000661,2024-01-11,52.81,0.0,52.81,Google
ORD-000662,2024-01-11,71.29,0.0,71.29,Direct
ORD-000663,2024-01-11,78.02,0.0,78.02,TikTok
ORD-000664,2024-01-12,86.72,0.0,86.72,Google
ORD-000665,2024-01-12,96.41,0.0,96.41,Microsoft
ORD-000666,2024-01-12,96.81,89.33,7.48,Meta
ORD-000667,2024-01-12,45.75,0.0,45.75,TikTok
ORD-000668,2024-01-12,92.12,0.0,92.12,Microsoft
ORD-000669,2024-01-12,65.09,0.0,65.09,TikTok
ORD-000670,2024-01-12,93.75,0.0,93.75,Email
ORD-000671,2024-01-12,65.94,0.0,65.94,Google
ORD-000672,2024-01-12,54.21,0.0,54.21,Direct
ORD-000673,2024-01-12,77.98,34.18,43.8,TikTok
ORD-000674,2024-01-12,34.7,0.0,34.7,Google
ORD-000675,2024-01-12,59.96,20.3,39.66,Direct
ORD-000676,2024-01-12,68.9,52.07,16.83,Email
ORD-000677,2024-01-12,47.84,0.0,47.84,Microsoft
ORD-000678,2024-01-12,56.21,0.0,56.21,Google
ORD-000679,2024-01-12,62.71,0.0,62.71,Google
ORD-000680,2024-01-12,54.32,0.0,54.32,Meta
ORD-000681,2024-01-12,91.14,56.03,35.11,Meta
ORD-000682,2024-01-12,99.91,0.0,99.91,Google
ORD-000683,2024-01-12,34.99,0.0,34.99,Microsoft
ORD-000684,2024-01-12,65.3,0.0,65.3,Google
ORD-000685,2024-01-12,57.83,0.0,57.83,TikTok
ORD-000686,2024-01-12,81.85,0.0,81.85,Google
ORD-000687,2024-01-12,76.54,0.0,76.54,Direct
ORD-000688,2024-01-12,66.1,0.0,66.1,Direct
ORD-000689,2024-01-12,94.38,0.0,94.38,Meta
ORD-000690,2024-01-12,74.2,0.0,74.2,Google
ORD-000691,2024-01-12,73.5,0.0,73.5,Email
ORD-000692,2024-01-12,87.22,0.0,87.22,Meta
ORD-000693,2024-01-12,80.69,0.0,80.69,TikTok
ORD-000694,2024-01-12,100.78,97.14,3.64,Google
ORD-000695,2024-01-12,61.18,0.0,61.18,Email
ORD-000696,2024-01-12,47.56,24.02,23.54,Google
ORD-000697,2024-01-12,70.79,0.0,70.79,Direct
ORD-000698,2024-01-12,67.0,0.0,67.0,Meta
ORD-000699,2024-01-12,66.76,0.0,66.76,Meta
ORD-000700,2024-01-12,61.34,0.0,61.34,TikTok
ORD-000701,2024-01-12,72.85,0.0,72.85,Direct
ORD-000702,2024-01-12,66.69,0.0,66.69,Meta
ORD-000703,2024-01-12,76.53,0.0,76.53,Google
ORD-000704,2024-01-12,53.62,0.0,53.62,Google
ORD-000705,2024-01-12,63.33,0.0,63.33,Direct
ORD-000706,2024-01-12,72.26,0.0,72.26,Meta
ORD-000707,2024-01-12,56.51,50.01,6.5,Direct
ORD-000708,2024-01-12,48.89,0.0,48.89,Meta
ORD-000709,2024-01-12,66.75,0.0,66.75,Meta
ORD-000710,2024-01-12,66.7,0.0,66.7,Meta
ORD-000711,2024-01-12,94.69,0.0,94.69,Meta
ORD-000712,2024-01-12,73.94,0.0,73.94,TikTok
ORD-000713,2024-01-13,54.91,0.0,54.91,Email
ORD-000714,2024-01-13,65.52,0.0,65.52,Email
ORD-000715,2024-01-13,74.61,0.0,74.61,Google
ORD-000716,2024-01-13,72.32,0.0,72.32,Microsoft
ORD-000717,2024-01-13,64.83,0.0,64.83,Google
ORD-000718,2024-01-13,86.44,0.0,86.44,Direct
ORD-000719,2024-01-13,66.69,0.0,66.69,Google
ORD-000720,2024-01-13,60.01,0.0,60.01,Meta
ORD-000721,2024-01-13,76.39,46.8,29.59,Email
ORD-000722,2024-01-13,44.73,0.0,44.73,Meta
ORD-000723,2024-01-13,41.1,0.0,41.1,Direct
ORD-000724,2024-01-13,47.44,0.0,47.44,TikTok
ORD-000725,2024-01-13,72.15,0.0,72.15,Google
ORD-000726,2024-01-13,79.01,0.0,79.01,Meta
ORD-000727,2024-01-13,86.23,0.0,86.23,Meta
ORD-000728,2024-01-13,43.78,0.0,43.78,Meta
ORD-000729,2024-01-13,52.67,46.78,5.89,Google
ORD-000730,2024-01-13,64.87,0.0,64.87,TikTok
ORD-000731,2024-01-13,51.05,0.0,51.05,Direct
ORD-000732,2024-01-13,62.78,32.08,30.7,Meta
ORD-000733,2024-01-13,88.0,67.57,20.43,Email
ORD-000734,2024-01-13,80.32,0.0,80.32,Direct
ORD-000735,2024-01-13,71.59,0.0,71.59,Direct
ORD-000736,2024-01-13,72.3,0.0,72.3,Google
ORD-000737,2024-01-13,68.97,0.0,68.97,Email
ORD-000738,2024-01-13,93.3,0.0,93.3,Meta
ORD-000739,2024-01-13,82.74,0.0,82.74,Direct
ORD-000740,2024-01-13,78.8,0.0,78.8,Email
ORD-000741,2024-01-13,71.06,0.0,71.06,Meta
ORD-000742,2024-01-13,64.43,29.18,35.25,TikTok
ORD-000743,2024-01-13,80.56,0.0,80.56,Microsoft
ORD-000744,2024-01-13,62.65,0.0,62.65,Meta
ORD-000745,2024-01-13,107.01,0.0,107.01,TikTok
ORD-000746,2024-01-13,41.92,0.0,41.92,Email
ORD-000747,2024-01-13,64.13,0.0,64.13,Meta
ORD-000748,2024-01-13,86.83,0.0,86.83,Email
ORD-000749,2024-01-13,75.51,0.0,75.51,Meta
ORD-000750,2024-01-13,77.34,0.0,77.34,Google
ORD-000751,2024-01-13,74.78,0.0,74.78,Meta
ORD-000752,2024-01-13,73.41,0.0,73.41,Email
ORD-000753,2024-01-13,69.99,68.65,1.34,Meta
ORD-000754,2024-01-13,81.75,0.0,81.75,Google
ORD-000755,2024-01-13,50.4,0.0,50.4,Google
ORD-000756,2024-01-13,73.45,0.0,73.45,Google
ORD-000757,2024-01-13,55.29,0.0,55.29,Direct
ORD-000758,2024-01-13,62.81,0.0,62.81,Meta
ORD-000759,2024-01-13,79.37,0.0,79.37,Google
ORD-000760,2024-01-13,76.25,0.0,76.25,Google
ORD-000761,2024-01-13,80.01,0.0,80.01,Google
ORD-000762,2024-01-13,64.93,0.0,64.93,Google
ORD-000763,2024-01-13,25.34,0.0,25.34,Meta
ORD-000764,2024-01-13,70.32,0.0,70.32,Google
ORD-000765,2024-01-13,85.91,0.0,85.91,Microsoft
ORD-000766,2024-01-13,80.78,0.0,80.78,Direct
ORD-000767,2024-01-13,97.16,91.8,5.36,Meta
ORD-000768,2024-01-13,90.33,78.39,11.94,Direct
ORD-000769,2024-01-13,59.05,0.0,59.05,Microsoft
ORD-000770,2024-01-13,61.7,0.0,61.7,Meta
ORD-000771,2024-01-13,45.92,0.0,45.92,Meta
ORD-000772,2024-01-13,69.14,0.0,69.14,Google
ORD-000773,2024-01-13,63.77,0.0,63.77,Google
ORD-000774,2024-01-13,45.26,0.0,45.26,TikTok
ORD-000775,2024-01-13,98.4,0.0,98.4,Direct
ORD-000776,2024-01-13,72.32,0.0,72.32,Email
ORD-000777,2024-01-13,73.45,68.34,5.11,Google
ORD-000778,2024-01-13,57.6,0.0,57.6,Google
ORD-000779,2024-01-13,48.96,39.74,9.22,TikTok
ORD-000780,2024-01-13,72.43,0.0,72.43,Google
ORD-000781,2024-01-13,65.48,0.0,65.48,Direct
ORD-000782,2024-01-14,88.84,0.0,88.84,Meta
ORD-000783,2024-01-14,65.27,0.0,65.27,Google
ORD-000784,2024-01-14,49.73,28.06,21.67,Google
ORD-000785,2024-01-14,69.9,0.0,69.9,Email
ORD-000786,2024-01-14,66.51,0.0,66.51,Google
ORD-000787,2024-01-14,36.53,0.0,36.53,Direct
ORD-000788,2024-01-14,82.03,0.0,82.03,TikTok
ORD-000789,2024-01-14,66.16,0.0,66.16,Email
ORD-000790,2024-01-14,71.8,0.0,71.8,Google
ORD-000791,2024-01-14,58.07,0.0,58.07,Meta
ORD-000792,2024-01-14,49.54,0.0,49.54,Google
ORD-000793,2024-01-14,57.0,0.0,57.0,Direct
ORD-000794,2024-01-14,55.7,0.0,55.7,Google
ORD-000795,2024-01-14,69.11,0.0,69.11,Google
ORD-000796,2024-01-14,60.46,0.0,60.46,Meta
ORD-000797,2024-01-14,80.5,0.0,80.5,Email
ORD-000798,2024-01-14,76.41,0.0,76.41,Google
ORD-000799,2024-01-14,27.35,0.0,27.35,Direct
ORD-000800,2024-01-14,73.11,0.0,73.11,Google
ORD-000801,2024-01-14,95.19,0.0,95.19,Meta
ORD-000802,2024-01-14,99.32,0.0,99.32,Microsoft
ORD-000803,2024-01-14,48.87,0.0,48.87,Meta
ORD-000804,2024-01-14,42.29,0.0,42.29,Google
ORD-000805,2024-01-14,74.77,0.0,74.77,TikTok
ORD-000806,2024-01-14,68.57,0.0,68.57,TikTok
ORD-000807,2024-01-14,44.6,0.0,44.6,Direct
ORD-000808,2024-01-14,61.35,0.0,61.35,Direct
ORD-000809,2024-01-14,55.24,27.1,28.14,Google
ORD-000810,2024-01-14,47.85,10.45,37.4,TikTok
ORD-000811,2024-01-14,76.53,0.0,76.53,Microsoft
ORD-000812,2024-01-14,55.52,17.83,37.69,Direct
ORD-000813,2024-01-14,64.46,0.0,64.46,TikTok
ORD-000814,2024-01-14,39.92,0.0,39.92,Email
ORD-000815,2024-01-14,75.52,0.0,75.52,Google
ORD-000816,2024-01-14,57.93,0.0,57.93,Meta
ORD-000817,2024-01-14,111.65,0.0,111.65,Meta
ORD-000818,2024-01-14,57.48,44.96,12.52,Google
ORD-000819,2024-01-14,70.52,48.45,22.07,Meta
ORD-000820,2024-01-14,79.41,0.0,79.41,TikTok
ORD-000821,2024-01-14,64.18,0.0,64.18,Meta
ORD-000822,2024-01-14,76.84,58.66,18.18,TikTok
ORD-000823,2024-01-14,43.89,0.0,43.89,Meta
ORD-000824,2024-01-14,60.81,0.0,60.81,TikTok
ORD-000825,2024-01-14,50.47,0.0,50.47,Meta
ORD-000826,2024-01-14,76.78,0.0,76.78,TikTok
ORD-000827,2024-01-14,100.63,0.0,100.63,Meta
ORD-000828,2024-01-14,90.54,0.0,90.54,Google
ORD-000829,2024-01-14,75.54,0.0,75.54,Meta
ORD-000830,2024-01-14,70.07,32.42,37.65,Email
ORD-000831,2024-01-14,46.78,0.0,46.78,Meta
ORD-000832,2024-01-14,45.95,0.0,45.95,Google
ORD-000833,2024-01-14,75.63,47.79,27.84,Meta
ORD-000834,2024-01-15,26.12,0.0,26.12,Meta
ORD-000835,2024-01-15,78.67,36.89,41.78,Microsoft
ORD-000836,2024-01-15,60.5,0.0,60.5,Meta
ORD-000837,2024-01-15,70.96,0.0,70.96,Direct
ORD-000838,2024-01-15,61.88,0.0,61.88,Direct
ORD-000839,2024-01-15,45.94,0.0,45.94,TikTok
ORD-000840,2024-01-15,77.96,0.0,77.96,Google
ORD-000841,2024-01-15,90.88,0.0,90.88,Google
ORD-000842,2024-01-15,71.11,0.0,71.11,Meta
ORD-000843,2024-01-15,72.73,0.0,72.73,Google
ORD-000844,2024-01-15,69.63,0.0,69.63,Email
ORD-000845,2024-01-15,60.2,0.0,60.2,Meta
ORD-000846,2024-01-15,68.11,0.0,68.11,Meta
ORD-000847,2024-01-15,33.07,9.2,23.87,Meta
ORD-000848,2024-01-15,83.87,0.0,83.87,Direct
ORD-000849,2024-01-15,99.03,0.0,99.03,Email
ORD-000850,2024-01-15,82.87,0.0,82.87,Meta
ORD-000851,2024-01-15,78.7,0.0,78.7,Email
ORD-000852,2024-01-15,43.51,42.95,0.56,Google
ORD-000853,2024-01-15,102.31,0.0,102.31,Google
ORD-000854,2024-01-15,64.4,0.0,64.4,Meta
ORD-000855,2024-01-15,80.19,0.0,80.19,Google
ORD-000856,2024-01-15,57.4,0.0,57.4,TikTok
ORD-000857,2024-01-15,79.54,0.0,79.54,Google
ORD-000858,2024-01-15,69.93,0.0,69.93,Google
ORD-000859,2024-01-15,48.23,0.0,48.23,Email
ORD-000860,2024-01-15,71.88,0.0,71.88,Google
ORD-000861,2024-01-15,55.48,0.0,55.48,TikTok
ORD-000862,2024-01-15,94.35,0.0,94.35,Meta
ORD-000863,2024-01-15,59.9,0.0,59.9,Google
ORD-000864,2024-01-15,28.08,0.0,28.08,Microsoft
ORD-000865,2024-01-15,41.44,0.0,41.44,Google
ORD-000866,2024-01-15,66.97,0.0,66.97,Microsoft
ORD-000867,2024-01-15,95.76,0.0,95.76,Google
ORD-000868,2024-01-15,90.87,0.0,90.87,Meta
ORD-000869,2024-01-15,61.28,52.14,9.14,Direct
ORD-000870,2024-01-15,83.78,0.0,83.78,Google
ORD-000871,2024-01-15,78.85,0.0,78.85,Direct
ORD-000872,2024-01-15,63.23,0.0,63.23,TikTok
ORD-000873,2024-01-15,75.72,0.0,75.72,Google
ORD-000874,2024-01-15,87.31,84.79,2.52,Email
ORD-000875,2024-01-15,75.56,0.0,75.56,Direct
ORD-000876,2024-01-15,52.65,0.0,52.65,Email
ORD-000877,2024-01-15,78.89,0.0,78.89,Google
ORD-000878,2024-01-15,75.87,0.0,75.87,Google
ORD-000879,2024-01-15,98.27,0.0,98.27,Google
ORD-000880,2024-01-15,72.28,0.0,72.28,Direct
ORD-000881,2024-01-15,68.88,0.0,68.88,Google
ORD-000882,2024-01-15,66.65,0.0,66.65,Meta
ORD-000883,2024-01-15,54.74,0.0,54.74,Meta
ORD-000884,2024-01-15,82.33,0.0,82.33,Google
ORD-000885,2024-01-15,60.61,0.0,60.61,Meta
ORD-000886,2024-01-15,73.56,0.0,73.56,Google
ORD-000887,2024-01-15,85.61,0.0,85.61,Email
ORD-000888,2024-01-15,65.49,57.41,8.08,Google
ORD-000889,2024-01-15,60.65,0.0,60.65,Meta
ORD-000890,2024-01-15,101.87,0.0,101.87,Meta
ORD-000891,2024-01-16,56.98,0.0,56.98,Direct
ORD-000892,2024-01-16,61.8,0.0,61.8,Direct
ORD-000893,2024-01-16,69.93,0.0,69.93,Email
ORD-000894,2024-01-16,61.66,0.0,61.66,Direct
ORD-000895,2024-01-16,77.86,0.0,77.86,Google
ORD-000896,2024-01-16,50.27,0.0,50.27,Google
ORD-000897,2024-01-16,105.41,0.0,105.41,Email
ORD-000898,2024-01-16,52.45,0.0,52.45,Meta
ORD-000899,2024-01-16,60.32,0.0,60.32,Google
ORD-000900,2024-01-16,67.28,0.0,67.28,Email
ORD-000901,2024-01-16,63.55,0.0,63.55,Email
ORD-000902,2024-01-16,87.27,0.0,87.27,Direct
ORD-000903,2024-01-16,79.1,0.0,79.1,Google
ORD-000904,2024-01-16,39.55,0.0,39.55,Direct
ORD-000905,2024-01-16,90.54,0.0,90.54,Microsoft
ORD-000906,2024-01-16,112.53,0.0,112.53,Email
ORD-000907,2024-01-16,52.58,0.0,52.58,Email
ORD-000908,2024-01-16,78.33,0.0,78.33,Meta
ORD-000909,2024-01-16,43.65,0.0,43.65,Meta
ORD-000910,2024-01-16,72.55,0.0,72.55,Direct
ORD-000911,2024-01-16,96.34,0.0,96.34,Meta
ORD-000912,2024-01-16,94.63,0.0,94.63,TikTok
ORD-000913,2024-01-16,69.4,0.0,69.4,Direct
ORD-000914,2024-01-16,65.1,0.0,65.1,TikTok
ORD-000915,2024-01-16,48.41,0.0,48.41,Meta
ORD-000916,2024-01-16,69.35,0.0,69.35,Microsoft
ORD-000917,2024-01-16,63.25,0.0,63.25,Direct
ORD-000918,2024-01-16,67.45,0.0,67.45,Meta
ORD-000919,2024-01-16,66.09,0.0,66.09,Meta
ORD-000920,2024-01-16,34.9,0.0,34.9,Meta
ORD-000921,2024-01-16,61.14,0.0,61.14,Meta
ORD-000922,2024-01-16,26.9,0.0,26.9,Meta
ORD-000923,2024-01-16,39.59,0.0,39.59,Meta
ORD-000924,2024-01-16,90.62,0.0,90.62,Google
ORD-000925,2024-01-16,37.09,0.0,37.09,Email
ORD-000926,2024-01-17,72.48,0.0,72.48,Google
ORD-000927,2024-01-17,62.47,0.0,62.47,Direct
ORD-000928,2024-01-17,54.52,0.0,54.52,Google
ORD-000929,2024-01-17,80.24,0.0,80.24,Email
ORD-000930,2024-01-17,65.31,0.0,65.31,Meta
ORD-000931,2024-01-17,83.3,0.0,83.3,Google
ORD-000932,2024-01-17,51.87,0.0,51.87,Meta
ORD-000933,2024-01-17,62.63,19.23,43.4,Meta
ORD-000934,2024-01-17,77.75,0.0,77.75,Google
ORD-000935,2024-01-17,39.51,0.0,39.51,Google
ORD-000936,2024-01-17,68.66,0.0,68.66,Meta
ORD-000937,2024-01-17,57.31,0.0,57.31,Email
